antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Pohlavie (1-žena, 0-muž)=0",SLEEP_CAT=NORMAL_7_8,0.1623931623931624,0.5470085470085471,0.1623931623931624,1.0,1.8281249999999998,1.0,0.0735627145883556,inf,0.5408163265306122,0.296875,1.0,0.6484375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Pohlavie (1-žena, 0-muž)=1",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.15384615384615385,1.0,1.8281249999999998,1.0,0.06969099276791584,inf,0.5353535353535352,0.28125,1.0,0.640625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0]",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.15384615384615385,1.0,1.8281249999999998,1.0,0.06969099276791584,inf,0.5353535353535352,0.28125,1.0,0.640625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.15384615384615385,1.0,1.8281249999999998,1.0,0.06969099276791584,inf,0.5353535353535352,0.28125,1.0,0.640625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Pohlavie (1-žena, 0-muž)=1",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.15384615384615385,1.0,1.8281249999999998,1.0,0.06969099276791584,inf,0.5353535353535352,0.28125,1.0,0.640625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Som motivovaný vykonávať fyzickú aktivitu? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.15384615384615385,1.0,1.8281249999999998,1.0,0.06969099276791584,inf,0.5353535353535352,0.28125,1.0,0.640625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",SLEEP_CAT=NORMAL_7_8,0.1452991452991453,0.5470085470085471,0.1452991452991453,1.0,1.8281249999999998,1.0,0.06581927094747607,inf,0.5299999999999999,0.265625,1.0,0.6328125
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3",SLEEP_CAT=NORMAL_7_8,0.1452991452991453,0.5470085470085471,0.1452991452991453,1.0,1.8281249999999998,1.0,0.06581927094747607,inf,0.5299999999999999,0.265625,1.0,0.6328125
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=1",SLEEP_CAT=NORMAL_7_8,0.1452991452991453,0.5470085470085471,0.1452991452991453,1.0,1.8281249999999998,1.0,0.06581927094747607,inf,0.5299999999999999,0.265625,1.0,0.6328125
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Vek∈(17.999, 19.0]",SLEEP_CAT=NORMAL_7_8,0.1452991452991453,0.5470085470085471,0.1452991452991453,1.0,1.8281249999999998,1.0,0.06581927094747607,inf,0.5299999999999999,0.265625,1.0,0.6328125
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko hodín v priemere spíte cez víkendový deň?=8",SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.13675213675213677,1.0,1.8281249999999998,1.0,0.0619475491270363,inf,0.5247524752475247,0.25,1.0,0.625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko hodín týždenne robíte fyzickú aktivitu=0",SLEEP_CAT=NORMAL_7_8,0.1282051282051282,0.5470085470085471,0.1282051282051282,1.0,1.8281249999999998,1.0,0.05807582730659652,inf,0.5196078431372548,0.23437499999999994,1.0,0.6171875
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko minút ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? ∈(-0.001, 30.0]",SLEEP_CAT=NORMAL_7_8,0.1282051282051282,0.5470085470085471,0.1282051282051282,1.0,1.8281249999999998,1.0,0.05807582730659652,inf,0.5196078431372548,0.23437499999999994,1.0,0.6171875
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(20.0, 50.0]",SLEEP_CAT=NORMAL_7_8,0.1282051282051282,0.5470085470085471,0.1282051282051282,1.0,1.8281249999999998,1.0,0.05807582730659652,inf,0.5196078431372548,0.23437499999999994,1.0,0.6171875
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko minút ste strávili sedením za posledných 7 dní?∈(255.0, 420.0]",SLEEP_CAT=NORMAL_7_8,0.1282051282051282,0.5470085470085471,0.1282051282051282,1.0,1.8281249999999998,1.0,0.05807582730659652,inf,0.5196078431372548,0.23437499999999994,1.0,0.6171875
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0]",SLEEP_CAT=NORMAL_7_8,0.11965811965811966,0.5470085470085471,0.11965811965811966,1.0,1.8281249999999998,1.0,0.05420410548615677,inf,0.5145631067961165,0.21875,1.0,0.609375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Vek∈(17.999, 19.0]",SLEEP_CAT=NORMAL_7_8,0.11965811965811966,0.5470085470085471,0.11965811965811966,1.0,1.8281249999999998,1.0,0.05420410548615677,inf,0.5145631067961165,0.21875,1.0,0.609375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3",SLEEP_CAT=NORMAL_7_8,0.11965811965811966,0.5470085470085471,0.11965811965811966,1.0,1.8281249999999998,1.0,0.05420410548615677,inf,0.5145631067961165,0.21875,1.0,0.609375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",SLEEP_CAT=NORMAL_7_8,0.11965811965811966,0.5470085470085471,0.11965811965811966,1.0,1.8281249999999998,1.0,0.05420410548615677,inf,0.5145631067961165,0.21875,1.0,0.609375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3",SLEEP_CAT=NORMAL_7_8,0.1111111111111111,0.5470085470085471,0.1111111111111111,1.0,1.8281249999999998,1.0,0.05033238366571699,inf,0.5096153846153846,0.20312499999999997,1.0,0.6015625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",SLEEP_CAT=NORMAL_7_8,0.1111111111111111,0.5470085470085471,0.1111111111111111,1.0,1.8281249999999998,1.0,0.05033238366571699,inf,0.5096153846153846,0.20312499999999997,1.0,0.6015625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko hodín v priemere spíte cez víkendový deň?=9",SLEEP_CAT=NORMAL_7_8,0.1111111111111111,0.5470085470085471,0.1111111111111111,1.0,1.8281249999999998,1.0,0.05033238366571699,inf,0.5096153846153846,0.20312499999999997,1.0,0.6015625
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Koľko hodín v priemere spíte cez víkendový deň?=9",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(50.0, 120.0]",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7 & Som motivovaný vykonávať fyzickú aktivitu? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=2",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Ako často konzumujete alkohol? (0-nikdy, 1-raz za týždeň, 2-raz za mesiac, 3-výnimočne)=1",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=4",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0",SLEEP_CAT=NORMAL_7_8,0.10256410256410256,0.5470085470085471,0.10256410256410256,1.0,1.8281249999999998,1.0,0.046460661845277224,inf,0.5047619047619046,0.18749999999999997,1.0,0.59375
"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(60.0, 90.0]",SLEEP_CAT=HIGH_>=9,0.1623931623931624,0.3504273504273504,0.10256410256410256,0.631578947368421,1.8023106546854943,1.0,0.04565709693914822,1.763125763125763,0.5314625850340136,0.25,0.4328254847645429,0.4621309370988447
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(60.0, 90.0]",SLEEP_CAT=HIGH_>=9,0.1623931623931624,0.3504273504273504,0.10256410256410256,0.631578947368421,1.8023106546854943,1.0,0.04565709693914822,1.763125763125763,0.5314625850340136,0.25,0.4328254847645429,0.4621309370988447
"Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(60.0, 90.0] & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0",SLEEP_CAT=HIGH_>=9,0.1623931623931624,0.3504273504273504,0.10256410256410256,0.631578947368421,1.8023106546854943,1.0,0.04565709693914822,1.763125763125763,0.5314625850340136,0.25,0.4328254847645429,0.4621309370988447
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7","Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & SLEEP_CAT=NORMAL_7_8",0.23076923076923078,0.49572649572649574,0.20512820512820512,0.8888888888888888,1.7931034482758619,1.0,0.09072978303747532,4.5384615384615365,0.575,0.39344262295081955,0.7796610169491525,0.6513409961685823
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7",Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0 & SLEEP_CAT=NORMAL_7_8,0.23076923076923078,0.49572649572649574,0.20512820512820512,0.8888888888888888,1.7931034482758619,1.0,0.09072978303747532,4.5384615384615365,0.575,0.39344262295081955,0.7796610169491525,0.6513409961685823
"Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(60.0, 90.0]",SLEEP_CAT=HIGH_>=9,0.1794871794871795,0.3504273504273504,0.1111111111111111,0.619047619047619,1.7665505226480835,1.0,0.048213894367740526,1.7051282051282048,0.528846153846154,0.26530612244897955,0.41353383458646603,0.4680603948896631
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7",Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & SLEEP_CAT=NORMAL_7_8,0.23076923076923078,0.46153846153846156,0.18803418803418803,0.8148148148148148,1.765432098765432,1.0,0.08152531229454305,2.9076923076923067,0.5636363636363635,0.3728813559322034,0.6560846560846559,0.611111111111111
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & SLEEP_CAT=NORMAL_7_8,0.23076923076923078,0.4444444444444444,0.1794871794871795,0.7777777777777778,1.7500000000000002,1.0,0.07692307692307693,2.5000000000000004,0.5571428571428573,0.3620689655172414,0.6000000000000001,0.5908119658119658
"Ako často konzumujete alkohol? (0-nikdy, 1-raz za týždeň, 2-raz za mesiac, 3-výnimočne)=2 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",SLEEP_CAT=HIGH_>=9,0.17094017094017094,0.3504273504273504,0.10256410256410256,0.6,1.7121951219512195,1.0,0.0426619913799401,1.623931623931624,0.5017182130584193,0.2448979591836735,0.38421052631578945,0.4463414634146341
"Koľko hodín v priemere spíte cez víkendový deň?=9 & Pohlavie (1-žena, 0-muž)=0",SLEEP_CAT=NORMAL_7_8,0.11965811965811966,0.5470085470085471,0.1111111111111111,0.9285714285714285,1.6975446428571426,1.0,0.04565709693914821,6.3418803418803344,0.46676624346527257,0.19999999999999998,0.8423180592991912,0.5658482142857142
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0 & SLEEP_CAT=NORMAL_7_8,0.3162393162393162,0.36752136752136755,0.19658119658119658,0.6216216216216216,1.6913890634820865,1.0,0.08035649061290086,1.6715506715506714,0.5978260869565216,0.40350877192982454,0.4017531044558071,0.578252671275927
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7","Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & SLEEP_CAT=NORMAL_7_8",0.23076923076923078,0.49572649572649574,0.1794871794871795,0.7777777777777778,1.5689655172413792,1.0,0.06508875739644969,2.269230769230769,0.47142857142857136,0.32812499999999994,0.5593220338983051,0.5699233716475096
"Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=1",SLEEP_CAT=NORMAL_7_8,0.11965811965811966,0.5470085470085471,0.10256410256410256,0.8571428571428571,1.5669642857142854,1.0,0.03711008839213967,3.1709401709401694,0.41100323624595464,0.18181818181818177,0.6846361185983826,0.5223214285714285
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=7","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0 & SLEEP_CAT=NORMAL_7_8",0.23076923076923078,0.41025641025641024,0.1452991452991453,0.6296296296296297,1.5347222222222223,1.0,0.05062458908612756,1.5923076923076924,0.4529411764705884,0.29310344827586216,0.37198067632850246,0.49189814814814814
"Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0] & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",SLEEP_CAT=NORMAL_7_8,0.1623931623931624,0.5470085470085471,0.1282051282051282,0.7894736842105262,1.4432565789473681,1.0,0.039374680400321396,2.1517094017094003,0.3666666666666664,0.2205882352941176,0.5352532274081427,0.511924342105263
"Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=3",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & SLEEP_CAT=NORMAL_7_8,0.18803418803418803,0.4444444444444444,0.11965811965811966,0.6363636363636364,1.4318181818181819,1.0,0.03608736942070276,1.527777777777778,0.37142857142857144,0.23333333333333336,0.34545454545454546,0.4527972027972028
"Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=3 & Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.11965811965811966,0.7777777777777778,1.4218749999999998,1.0,0.035502958579881644,2.0384615384615383,0.35064935064935054,0.20588235294117646,0.5094339622641509,0.4982638888888889
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =1,Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & SLEEP_CAT=NORMAL_7_8,0.17094017094017094,0.46153846153846156,0.1111111111111111,0.6499999999999999,1.408333333333333,1.0,0.03221564760026298,1.538461538461538,0.34972244250594764,0.21311475409836067,0.3499999999999998,0.4453703703703703
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =2 & Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7,SLEEP_CAT=NORMAL_7_8,0.1452991452991453,0.5470085470085471,0.1111111111111111,0.7647058823529411,1.3979779411764703,1.0,0.031631236759441864,1.9252136752136746,0.3330769230769228,0.19117647058823523,0.4805771365149832,0.48391544117647056
Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Koľko hodín v priemere spíte cez víkendový deň?=9,SLEEP_CAT=NORMAL_7_8,0.23931623931623933,0.5470085470085471,0.1794871794871795,0.75,1.3710937499999998,1.0,0.0485791511432537,1.8119658119658117,0.35580524344569286,0.29577464788732394,0.44811320754716977,0.5390625
"Koľkokrát do týždňa využívate chôdzu na cestu do školy?=0 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=1",SLEEP_CAT=NORMAL_7_8,0.17094017094017094,0.5470085470085471,0.1282051282051282,0.7499999999999999,1.3710937499999996,1.0,0.03469939367375263,1.8119658119658109,0.32646048109965625,0.21739130434782603,0.4481132075471695,0.4921874999999999
"Ako často konzumujete alkohol? (0-nikdy, 1-raz za týždeň, 2-raz za mesiac, 3-výnimočne)=1 & Koľko hodín v priemere spíte cez víkendový deň?=9",SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.10256410256410256,0.7499999999999999,1.3710937499999996,1.0,0.027759514939002097,1.8119658119658109,0.31353135313531333,0.1764705882352941,0.4481132075471695,0.46874999999999994
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =0 & Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.10256410256410256,0.7499999999999999,1.3710937499999996,1.0,0.027759514939002097,1.8119658119658109,0.31353135313531333,0.1764705882352941,0.4481132075471695,0.46874999999999994
"Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =0 & Pohlavie (1-žena, 0-muž)=1",SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.10256410256410256,0.7499999999999999,1.3710937499999996,1.0,0.027759514939002097,1.8119658119658109,0.31353135313531333,0.1764705882352941,0.4481132075471695,0.46874999999999994
"Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=3 & Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0",SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.10256410256410256,0.7499999999999999,1.3710937499999996,1.0,0.027759514939002097,1.8119658119658109,0.31353135313531333,0.1764705882352941,0.4481132075471695,0.46874999999999994
Koľko hodín v priemere spíte cez víkendový deň?=9 & Koľkokrát do týždňa využívate chôdzu na cestu do školy?=0,SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.10256410256410256,0.7499999999999999,1.3710937499999996,1.0,0.027759514939002097,1.8119658119658109,0.31353135313531333,0.1764705882352941,0.4481132075471695,0.46874999999999994
Koľko hodín v priemere spíte cez víkendový deň?=9 & Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0,SLEEP_CAT=NORMAL_7_8,0.13675213675213677,0.5470085470085471,0.10256410256410256,0.7499999999999999,1.3710937499999996,1.0,0.027759514939002097,1.8119658119658109,0.31353135313531333,0.1764705882352941,0.4481132075471695,0.46874999999999994
Koľko hodín v priemere spíte cez víkendový deň?=9,Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & SLEEP_CAT=NORMAL_7_8,0.29914529914529914,0.4444444444444444,0.1794871794871795,0.6,1.35,1.0,0.046533713200379884,1.3888888888888888,0.36991869918699205,0.3181818181818182,0.27999999999999997,0.5019230769230769
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=3",SLEEP_CAT=NORMAL_7_8,0.1623931623931624,0.5470085470085471,0.11965811965811966,0.7368421052631579,1.3470394736842104,1.0,0.030827671853312866,1.7213675213675208,0.30758017492711354,0.2028985507246377,0.4190665342601786,0.4777960526315789
"Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0] & Pracujete popri štúdiu? (1 - áno, 0 - nie)=1",SLEEP_CAT=NORMAL_7_8,0.1623931623931624,0.5470085470085471,0.11965811965811966,0.7368421052631579,1.3470394736842104,1.0,0.030827671853312866,1.7213675213675208,0.30758017492711354,0.2028985507246377,0.4190665342601786,0.4777960526315789
"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľko hodín v priemere spíte cez víkendový deň?=9",SLEEP_CAT=NORMAL_7_8,0.2564102564102564,0.5470085470085471,0.18803418803418803,0.7333333333333334,1.340625,1.0,0.04777558623712469,1.698717948717949,0.34169278996865193,0.3055555555555555,0.4113207547169812,0.5385416666666667
"Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2 & Pohlavie (1-žena, 0-muž)=1",SLEEP_CAT=NORMAL_7_8,0.2222222222222222,0.5470085470085471,0.1623931623931624,0.7307692307692308,1.3359375,1.0,0.04083570750237417,1.6825396825396828,0.3233082706766917,0.2676056338028169,0.40566037735849064,0.5138221153846154
"Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=3",SLEEP_CAT=NORMAL_7_8,0.18803418803418803,0.5470085470085471,0.13675213675213677,0.7272727272727274,1.3295454545454546,1.0,0.03389582876762365,1.6609686609686616,0.3052631578947369,0.22857142857142856,0.3979416809605491,0.4886363636363637
Koľko hodín v priemere spíte cez víkendový deň?=9,"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & SLEEP_CAT=NORMAL_7_8",0.29914529914529914,0.49572649572649574,0.19658119658119658,0.6571428571428571,1.325615763546798,1.0,0.048286945722843144,1.4707977207977208,0.3504772004241781,0.3285714285714285,0.3200968523002421,0.526847290640394
"Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=3 & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0",SLEEP_CAT=NORMAL_7_8,0.15384615384615385,0.5470085470085471,0.1111111111111111,0.7222222222222221,1.3203124999999996,1.0,0.026955950032873086,1.6307692307692299,0.28671328671328644,0.18840579710144922,0.3867924528301883,0.46267361111111105
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Koľko hodín v priemere spíte cez víkendový deň?=9",SLEEP_CAT=NORMAL_7_8,0.27350427350427353,0.5470085470085471,0.19658119658119658,0.7187499999999999,1.3139648437499996,1.0,0.04697202133099565,1.6106362773029432,0.32890025575447546,0.31506849315068486,0.3791273584905657,0.5390624999999999
"Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",SLEEP_CAT=NORMAL_7_8,0.27350427350427353,0.5470085470085471,0.19658119658119658,0.7187499999999999,1.3139648437499996,1.0,0.04697202133099565,1.6106362773029432,0.32890025575447546,0.31506849315068486,0.3791273584905657,0.5390624999999999
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =1,"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & SLEEP_CAT=NORMAL_7_8",0.17094017094017094,0.49572649572649574,0.1111111111111111,0.6499999999999999,1.3112068965517238,1.0,0.026371539192052,1.4407814407814403,0.2862807295796985,0.19999999999999998,0.3059322033898303,0.43706896551724134
Koľko hodín v priemere spíte cez víkendový deň?=9,SLEEP_CAT=NORMAL_7_8,0.29914529914529914,0.5470085470085471,0.21367521367521367,0.7142857142857143,1.3058035714285714,1.0,0.05004017824530643,1.5854700854700854,0.3341463414634146,0.3378378378378378,0.36927223719676544,0.5524553571428571
