antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(20.0, 50.0]",Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7,0.2564102564102564,0.6068376068376068,0.1794871794871795,0.7000000000000001,1.1535211267605636,1.0,0.023887793118562373,1.310541310541311,0.17898193760262743,0.2625,0.2369565217391307,0.49788732394366203
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Som motivovaný vykonávať fyzickú aktivitu? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=2",Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7,0.2564102564102564,0.6068376068376068,0.1794871794871795,0.7000000000000001,1.1535211267605636,1.0,0.023887793118562373,1.310541310541311,0.17898193760262743,0.2625,0.2369565217391307,0.49788732394366203
"Koľko hodín týždenne robíte fyzickú aktivitu=0 & Pohlavie (1-žena, 0-muž)=1",Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7,0.2564102564102564,0.6068376068376068,0.1794871794871795,0.7000000000000001,1.1535211267605636,1.0,0.023887793118562373,1.310541310541311,0.17898193760262743,0.2625,0.2369565217391307,0.49788732394366203
"Vek∈(17.999, 19.0]","Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.48717948717948717,0.6239316239316239,0.3504273504273504,0.7192982456140351,1.152847873107426,1.0,0.046460661845277196,1.3397435897435899,0.25853658536585356,0.4606741573033707,0.25358851674641153,0.6404710406152367
"Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(60.0, 90.0]","Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0",0.1794871794871795,0.7435897435897436,0.15384615384615385,0.8571428571428572,1.1527093596059115,1.0,0.020381328073635768,1.7948717948717956,0.16145833333333334,0.2,0.44285714285714306,0.5320197044334976
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =0,"Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0",0.24786324786324787,0.6581196581196581,0.18803418803418803,0.7586206896551724,1.1527093596059113,1.0,0.024910512089999254,1.4163614163614162,0.17613636363636354,0.2619047619047619,0.2939655172413792,0.5221674876847291
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8 & Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.27350427350427353,0.7863247863247863,0.24786324786324787,0.9062499999999999,1.1525135869565217,1.0,0.03280005844108408,2.2792022792022766,0.18215010141987828,0.30526315789473685,0.5612499999999995,0.6107336956521738
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Koľko minút ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? ∈(-0.001, 30.0]",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.27350427350427353,0.7863247863247863,0.24786324786324787,0.9062499999999999,1.1525135869565217,1.0,0.03280005844108408,2.2792022792022766,0.18215010141987828,0.30526315789473685,0.5612499999999995,0.6107336956521738
Koľko hodín v priemere spíte cez pracovný deň?=8 & Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.27350427350427353,0.7863247863247863,0.24786324786324787,0.9062499999999999,1.1525135869565217,1.0,0.03280005844108408,2.2792022792022766,0.18215010141987828,0.30526315789473685,0.5612499999999995,0.6107336956521738
"Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.27350427350427353,0.7863247863247863,0.24786324786324787,0.9062499999999999,1.1525135869565217,1.0,0.03280005844108408,2.2792022792022766,0.18215010141987828,0.30526315789473685,0.5612499999999995,0.6107336956521738
"Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Som motivovaný vykonávať fyzickú aktivitu? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.3076923076923077,0.6752136752136753,0.23931623931623933,0.7777777777777778,1.1518987341772151,1.0,0.031558185404339245,1.4615384615384615,0.19047619047619044,0.3218390804597701,0.31578947368421045,0.5661040787623066
"Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2","Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.3076923076923077,0.6752136752136753,0.23931623931623933,0.7777777777777778,1.1518987341772151,1.0,0.031558185404339245,1.4615384615384615,0.19047619047619044,0.3218390804597701,0.31578947368421045,0.5661040787623066
"Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0] & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.23076923076923078,0.6752136752136753,0.1794871794871795,0.7777777777777778,1.1518987341772151,1.0,0.02366863905325442,1.4615384615384615,0.17142857142857132,0.24705882352941175,0.31578947368421045,0.5218002812939522
"Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Vek∈(17.999, 19.0]","Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.38461538461538464,0.6752136752136753,0.29914529914529914,0.7777777777777777,1.151898734177215,1.0,0.03944773175542404,1.4615384615384608,0.21428571428571416,0.39325842696629215,0.3157894736842101,0.610407876230661
"Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & Vek∈(17.999, 19.0]","Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.38461538461538464,0.6752136752136753,0.29914529914529914,0.7777777777777777,1.151898734177215,1.0,0.03944773175542404,1.4615384615384608,0.21428571428571416,0.39325842696629215,0.3157894736842101,0.610407876230661
Koľkokrát do týždňa využívate chôdzu na cestu do školy?=10,Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0,0.2222222222222222,0.7350427350427351,0.18803418803418803,0.8461538461538461,1.1511627906976742,1.0,0.024691358024691357,1.7222222222222219,0.1688311688311688,0.24444444444444444,0.41935483870967727,0.5509838998211091
Koľko hodín týždenne robíte fyzickú aktivitu=0 & Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.3247863247863248,0.8461538461538461,0.3162393162393162,0.9736842105263157,1.1507177033492821,1.0,0.041420118343195256,5.846153846153828,0.19397878891549772,0.36999999999999994,0.8289473684210521,0.6737107921318447
"Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(20.0, 50.0]","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0",0.26495726495726496,0.7008547008547008,0.21367521367521367,0.8064516129032258,1.1506687647521636,1.0,0.027978669004310036,1.5455840455840455,0.17813953488372097,0.2840909090909091,0.35299539170506905,0.5556648308418568
Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Koľko hodín v priemere spíte cez víkendový deň?=9,Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.1794871794871795,0.7863247863247863,0.1623931623931624,0.9047619047619048,1.1506211180124224,1.0,0.021257944334867412,2.243589743589744,0.15953947368421054,0.20212765957446807,0.5542857142857144,0.5556418219461697
"Koľkokrát do týždňa využívate chôdzu na cestu do školy?=0 & Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.1794871794871795,0.7863247863247863,0.1623931623931624,0.9047619047619048,1.1506211180124224,1.0,0.021257944334867412,2.243589743589744,0.15953947368421054,0.20212765957446807,0.5542857142857144,0.5556418219461697
"Koľkokrát do týždňa využívate chôdzu na cestu do školy?=0 & Vek∈(17.999, 19.0]",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.1794871794871795,0.7863247863247863,0.1623931623931624,0.9047619047619048,1.1506211180124224,1.0,0.021257944334867412,2.243589743589744,0.15953947368421054,0.20212765957446807,0.5542857142857144,0.5556418219461697
"Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2 & Pohlavie (1-žena, 0-muž)=0",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.1794871794871795,0.7863247863247863,0.1623931623931624,0.9047619047619048,1.1506211180124224,1.0,0.021257944334867412,2.243589743589744,0.15953947368421054,0.20212765957446807,0.5542857142857144,0.5556418219461697
"Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2","Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.39316239316239315,0.6239316239316239,0.28205128205128205,0.717391304347826,1.149791542584872,1.0,0.03674483161662648,1.3307034845496382,0.21468203158343996,0.38372093023255816,0.24851778656126472,0.584723049434187
"Koľko dní ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)=4","Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",0.2222222222222222,0.8034188034188035,0.20512820512820512,0.9230769230769231,1.148936170212766,1.0,0.02659069325735991,2.5555555555555567,0.16666666666666657,0.25,0.6086956521739132,0.5891980360065466
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=9 & Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.19658119658119658,0.7948717948717948,0.1794871794871795,0.9130434782608696,1.1486676016830295,1.0,0.023230330922638626,2.3589743589743613,0.16109422492401224,0.2210526315789474,0.5760869565217395,0.5694249649368864
"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľko hodín v priemere spíte cez pracovný deň?=9","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.19658119658119658,0.7948717948717948,0.1794871794871795,0.9130434782608696,1.1486676016830295,1.0,0.023230330922638626,2.3589743589743613,0.16109422492401224,0.2210526315789474,0.5760869565217395,0.5694249649368864
"Koľkokrát do týždňa využívate chôdzu na cestu do školy?=0 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.19658119658119658,0.7948717948717948,0.1794871794871795,0.9130434782608696,1.1486676016830295,1.0,0.023230330922638626,2.3589743589743613,0.16109422492401224,0.2210526315789474,0.5760869565217395,0.5694249649368864
"Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(20.0, 50.0]",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.26495726495726496,0.7863247863247863,0.23931623931623933,0.9032258064516129,1.1486676016830295,1.0,0.03097377456351816,2.2079772079772075,0.17607973421926912,0.2947368421052632,0.5470967741935483,0.6037868162692848
"Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.26495726495726496,0.7863247863247863,0.23931623931623933,0.9032258064516129,1.1486676016830295,1.0,0.03097377456351816,2.2079772079772075,0.17607973421926912,0.2947368421052632,0.5470967741935483,0.6037868162692848
"Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(20.0, 50.0] & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.26495726495726496,0.7863247863247863,0.23931623931623933,0.9032258064516129,1.1486676016830295,1.0,0.03097377456351816,2.2079772079772075,0.17607973421926912,0.2947368421052632,0.5470967741935483,0.6037868162692848
"Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Pohlavie (1-žena, 0-muž)=1",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.4188034188034188,0.6752136752136753,0.3247863247863248,0.7755102040816326,1.1485404288297596,1.0,0.04200452918401637,1.4467754467754463,0.22252321981424156,0.42222222222222217,0.3088077336197635,0.6282614311547403
"Vek∈(17.999, 19.0]","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0 & Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",0.48717948717948717,0.717948717948718,0.4017094017094017,0.8245614035087719,1.1484962406015038,1.0,0.05193951347797504,1.6076923076923078,0.2521276595744682,0.5000000000000001,0.3779904306220096,0.6920426065162908
Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0,Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.3418803418803419,0.6752136752136753,0.26495726495726496,0.775,1.1477848101265822,1.0,0.034114982832931545,1.4434947768281101,0.19564306661080852,0.3522727272727273,0.30723684210526314,0.5837025316455696
"Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.3418803418803419,0.6752136752136753,0.26495726495726496,0.775,1.1477848101265822,1.0,0.034114982832931545,1.4434947768281101,0.19564306661080852,0.3522727272727273,0.30723684210526314,0.5837025316455696
"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=1","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.2905982905982906,0.7948717948717948,0.26495726495726496,0.9117647058823529,1.147058823529412,1.0,0.03396888012272628,2.324786324786325,0.18072289156626511,0.3229166666666667,0.5698529411764706,0.6225490196078431
Koľkokrát do týždňa využívate chôdzu na cestu do školy?=0,"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0",0.4358974358974359,0.6837606837606838,0.3418803418803419,0.7843137254901961,1.1470588235294117,1.0,0.04383081306158226,1.466200466200466,0.22727272727272713,0.43956043956043955,0.31796502384737674,0.642156862745098
"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Vek∈(19.0, 20.0]","Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.26495726495726496,0.6752136752136753,0.20512820512820512,0.7741935483870968,1.1465904450796243,1.0,0.02622543648184672,1.4383394383394381,0.17393410852713165,0.27906976744186046,0.3047538200339557,0.5389955083707636
Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Koľko hodín týždenne robíte fyzickú aktivitu=0,Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.26495726495726496,0.6752136752136753,0.20512820512820512,0.7741935483870968,1.1465904450796243,1.0,0.02622543648184672,1.4383394383394381,0.17393410852713165,0.27906976744186046,0.3047538200339557,0.5389955083707636
"Pohlavie (1-žena, 0-muž)=1 & Som motivovaný vykonávať fyzickú aktivitu? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.26495726495726496,0.6752136752136753,0.20512820512820512,0.7741935483870968,1.1465904450796243,1.0,0.02622543648184672,1.4383394383394381,0.17393410852713165,0.27906976744186046,0.3047538200339557,0.5389955083707636
"Koľko hodín týždenne robíte fyzickú aktivitu=0 & Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0]",Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.27350427350427353,0.8461538461538461,0.26495726495726496,0.9687499999999999,1.1448863636363635,1.0,0.03353057199211043,4.923076923076906,0.17419354838709666,0.31,0.7968749999999993,0.6409406565656566
"Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0 & Pracujete popri štúdiu? (1 - áno, 0 - nie)=1",Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.27350427350427353,0.8461538461538461,0.26495726495726496,0.9687499999999999,1.1448863636363635,1.0,0.03353057199211043,4.923076923076906,0.17419354838709666,0.31,0.7968749999999993,0.6409406565656566
"Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1 & Koľko minút ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? ∈(20.0, 50.0]",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.2564102564102564,0.7863247863247863,0.23076923076923078,0.9000000000000001,1.1445652173913046,1.0,0.029147490685952265,2.13675213675214,0.16985951468710112,0.2842105263157896,0.5320000000000007,0.5967391304347827
Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0,Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.2564102564102564,0.7863247863247863,0.23076923076923078,0.9000000000000001,1.1445652173913046,1.0,0.029147490685952265,2.13675213675214,0.16985951468710112,0.2842105263157896,0.5320000000000007,0.5967391304347827
"Koľko minút ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? ∈(-0.001, 30.0] & Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.17094017094017094,0.7863247863247863,0.15384615384615385,0.9,1.1445652173913043,1.0,0.01943166045730149,2.1367521367521376,0.15234822451317304,0.1914893617021277,0.5320000000000001,0.5478260869565218
"Koľko minút ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? ∈(-0.001, 30.0] & Vek∈(17.999, 19.0]",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.17094017094017094,0.7863247863247863,0.15384615384615385,0.9,1.1445652173913043,1.0,0.01943166045730149,2.1367521367521376,0.15234822451317304,0.1914893617021277,0.5320000000000001,0.5478260869565218
"Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Koľko minút ste počas minulého týždňa venovali náročnej fyzickej aktivite? (heavylifting, vysoké tempo pri behu alebo bicyklovaní)∈(-0.001, 60.0]",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.37606837606837606,0.6752136752136753,0.2905982905982906,0.7727272727272728,1.1444188722669737,1.0,0.036671780261523845,1.4290598290598295,0.20225624496373887,0.3820224719101124,0.30023923444976097,0.6015535097813579
Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0,Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.5641025641025641,0.6752136752136753,0.4358974358974359,0.7727272727272727,1.1444188722669735,1.0,0.05500767039228577,1.4290598290598286,0.28950403690888116,0.5425531914893617,0.3002392344497606,0.7091484464902187
"Ako sa dnes cítite po zdravotnej stránke od 1 po 10? (1 - zle, 10 - dobre)=8","Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",0.3162393162393162,0.8034188034188035,0.2905982905982906,0.9189189189189191,1.1437607820586546,1.0,0.03652567755131858,2.424501424501429,0.1838235294117647,0.3505154639175258,0.5875440658049361,0.6403105232892468
Koľko hodín v priemere spíte cez pracovný deň?=8,"Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Je dôležitá fyzická aktivita pre zdravie? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1",0.3162393162393162,0.8034188034188035,0.2905982905982906,0.9189189189189191,1.1437607820586546,1.0,0.03652567755131858,2.424501424501429,0.1838235294117647,0.3505154639175258,0.5875440658049361,0.6403105232892468
"Koľko hodín v priemere spíte cez víkendový deň?=8 & Som motivovaný vykonávať fyzickú aktivitu? (1- úplne súhlasím, 2-súhlasím, 3-neutrálny postoj, 4-nesúhlasím, 5- úplne nesúhlasím)=1","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.18803418803418803,0.7948717948717948,0.17094017094017094,0.9090909090909092,1.1436950146627567,1.0,0.021477098400175337,2.256410256410259,0.15473684210526326,0.2105263157894737,0.5568181818181823,0.5620723362658847
"Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0 & Vek∈(17.999, 19.0]","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.18803418803418803,0.7948717948717948,0.17094017094017094,0.9090909090909092,1.1436950146627567,1.0,0.021477098400175337,2.256410256410259,0.15473684210526326,0.2105263157894737,0.5568181818181823,0.5620723362658847
"Najvyššie dosiahnuté vzdelanie matky (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=3 & Pohlavie (1-žena, 0-muž)=1","Fajčili ste v minulosti? (1-každý deň, 2-niekedy, 0-nie)=0",0.28205128205128205,0.7948717948717948,0.2564102564102564,0.9090909090909091,1.1436950146627567,1.0,0.032215647600262964,2.2564102564102564,0.1749999999999999,0.3125,0.5568181818181818,0.6158357771260997
Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Koľko hodín týždenne robíte fyzickú aktivitu=0,Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.26495726495726496,0.8461538461538461,0.2564102564102564,0.9677419354838709,1.1436950146627565,1.0,0.032215647600262964,4.769230769230758,0.17093023255813944,0.29999999999999993,0.7903225806451608,0.6353861192570869
"Vek∈(17.999, 19.0]","Pracujete popri štúdiu? (1 - áno, 0 - nie)=0",0.48717948717948717,0.6752136752136753,0.37606837606837606,0.7719298245614035,1.1432378414390405,1.0,0.04711812404120097,1.4240631163708082,0.24431818181818185,0.47826086956521735,0.2977839335180053,0.6644459249389296
"Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0 & Pohlavie (1-žena, 0-muž)=1",Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.5213675213675214,0.8461538461538461,0.5042735042735043,0.9672131147540982,1.1430700447093889,1.0,0.06311637080867843,4.692307692307671,0.26150121065375276,0.5841584158415841,0.7868852459016384,0.7815863553568471
"Ako často konzumujete alkohol? (0-nikdy, 1-raz za týždeň, 2-raz za mesiac, 3-výnimočne)=2","Fajčíte? (1-každý deň, 2-niekedy, 0-nie)=0 & Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0",0.27350427350427353,0.6837606837606838,0.21367521367521367,0.7812499999999999,1.1425781249999998,1.0,0.026663744612462542,1.445665445665445,0.17176470588235285,0.28735632183908044,0.30827702702702664,0.546875
"Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0 & Koľko minút ste strávili sedením za posledných 7 dní?∈(255.0, 420.0]",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.29914529914529914,0.6752136752136753,0.23076923076923078,0.7714285714285715,1.14249547920434,1.0,0.028782233910439048,1.420940170940171,0.17795844625112925,0.3103448275862069,0.2962406015037594,0.5566003616636528
Koľko dní ste počas minulého týždňa venovali nenáročnej fyzickej aktivite? =7 & Koľkokrát do týždňa využívate verejnú dopravu na cestu do školy?=0,Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.2564102564102564,0.8461538461538461,0.24786324786324787,0.9666666666666668,1.1424242424242426,1.0,0.030900723208415554,4.615384615384632,0.16765755053507747,0.29,0.7833333333333341,0.6297979797979798
"Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0 & Najvyššie dosiahnuté vzdelanie otca (1 - základné, 2 - stredoškolské a 3 - vysokoškolské)=2",Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.3333333333333333,0.7863247863247863,0.29914529914529914,0.8974358974358975,1.141304347826087,1.0,0.037037037037037035,2.083333333333334,0.1857142857142857,0.3645833333333333,0.5200000000000002,0.6389353400222966
"Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0 & Pohlavie (1-žena, 0-muž)=1",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.5213675213675214,0.6752136752136753,0.4017094017094017,0.7704918032786885,1.1411081137165386,1.0,0.04967492146979324,1.4151404151404148,0.25835866261398166,0.5053763440860214,0.2933563416738566,0.6827142560697239
"Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0 & Pohlavie (1-žena, 0-muž)=1",Koľkokrát do týždňa využívate súkromnú dopravu na cestu do školy?=0,0.5213675213675214,0.6752136752136753,0.4017094017094017,0.7704918032786885,1.1411081137165386,1.0,0.04967492146979324,1.4151404151404148,0.25835866261398166,0.5053763440860214,0.2933563416738566,0.6827142560697239
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =0,Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.24786324786324787,0.8461538461538461,0.23931623931623933,0.9655172413793104,1.141065830721003,1.0,0.02958579881656806,4.461538461538467,0.1643668831168832,0.27999999999999997,0.7758620689655176,0.6241727621037966
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =0 & Koľkokrát do týždňa využívate vlastný bicykel na cestu do školy?=0,Koľkokrát do týždňa využívate verejný bicykel na cestu do školy?=0,0.24786324786324787,0.8461538461538461,0.23931623931623933,0.9655172413793104,1.141065830721003,1.0,0.02958579881656806,4.461538461538467,0.1643668831168832,0.27999999999999997,0.7758620689655176,0.6241727621037966
Koľko dní ste počas minulého týždňa venovali mierne náročnej fyzickej aktivite? =0,Koľko hodín týždenne robíte neplatenú prácu popri štúdiu=0,0.24786324786324787,0.7863247863247863,0.2222222222222222,0.8965517241379309,1.1401799100449774,1.0,0.02732120680838629,2.0655270655270637,0.1634615384615384,0.2736842105263158,0.5158620689655168,0.5895802098950524
